response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,0.34906585,2.792526803,-2.967059728,-2.792526803,23
1,0.436332313,0.610865238,-1.658062789,0,23
0,-0.698131701,1.832595715,-2.792526803,-1.396263402,23
0,0,0.523598776,-1.134464014,-0.698131701,23
1,2.705260341,-1.047197551,0.523598776,1.919862177,23
1,0.34906585,0.872664626,-2.705260341,-0.610865238,23
0,-1.308996939,-0.610865238,2.00712864,2.792526803,23
0,0.174532925,1.134464014,-2.443460953,-1.919862177,23
1,0.523598776,0.785398163,-2.094395102,-1.745329252,23
0,0.872664626,2.879793266,-1.570796327,-0.698131701,23
1,1.047197551,1.396263402,2.530727415,-1.483529864,23
0,0.174532925,0.610865238,0.698131701,0.872664626,23
0,0.174532925,1.832595715,-0.785398163,-0.436332313,23
0,1.221730476,-2.35619449,0.174532925,0.959931089,23
1,2.268928028,2.617993878,-2.35619449,0.610865238,23
1,-2.530727415,-1.221730476,-1.134464014,0.698131701,23
0,-0.34906585,2.530727415,-2.00712864,-1.919862177,23
0,1.658062789,-2.879793266,-0.872664626,0.174532925,23
0,-2.094395102,-1.134464014,-2.879793266,-2.181661565,23
0,-1.745329252,-0.436332313,1.570796327,2.094395102,23
1,2.443460953,2.530727415,-3.141592654,-2.967059728,23
1,-2.705260341,-0.785398163,0.698131701,2.530727415,23
1,2.268928028,2.705260341,0.261799388,0.872664626,23
1,-2.094395102,-1.745329252,-1.047197551,0,23
0,-2.879793266,-2.181661565,-0.610865238,-0.523598776,23
1,0.959931089,1.047197551,2.181661565,-2.530727415,24
0,1.919862177,-2.879793266,-1.919862177,-0.523598776,24
0,-2.530727415,-0.523598776,1.483529864,2.268928028,24
0,2.617993878,-2.443460953,0.436332313,2.094395102,24
1,-1.919862177,-1.658062789,0.436332313,-2.792526803,24
0,-0.698131701,1.919862177,-2.094395102,-1.658062789,24
1,0.698131701,0.872664626,2.792526803,-1.396263402,24
1,0.785398163,2.792526803,-2.443460953,-1.134464014,24
1,2.705260341,-2.443460953,0.436332313,1.832595715,24
1,2.443460953,2.705260341,0.436332313,1.483529864,24
0,-1.570796327,-1.047197551,2.00712864,2.268928028,24
1,-0.698131701,0.610865238,2.35619449,-2.617993878,24
1,1.221730476,2.35619449,-2.181661565,-0.261799388,24
1,-2.00712864,-1.832595715,-0.436332313,1.047197551,24
1,1.658062789,2.181661565,3.054326191,-3.054326191,24
1,-2.705260341,-1.308996939,-0.436332313,0.34906585,24
1,-2.443460953,-2.35619449,2.094395102,-2.530727415,24
0,-1.483529864,-0.872664626,0.34906585,1.658062789,24
0,0.261799388,1.221730476,1.745329252,-2.967059728,24
1,0.610865238,2.00712864,-1.308996939,0.523598776,24
0,2.792526803,-2.705260341,-1.134464014,-0.785398163,24
1,-2.00712864,-0.436332313,1.658062789,-2.705260341,24
0,-0.523598776,1.134464014,2.268928028,-1.745329252,24
1,3.054326191,-1.658062789,1.047197551,2.792526803,24
0,0.610865238,-3.054326191,-2.181661565,0.523598776,24
1,0.087266463,2.443460953,-1.745329252,-1.658062789,24
0,1.134464014,1.919862177,-2.268928028,0.34906585,24
1,2.35619449,2.967059728,-1.483529864,0.959931089,24
0,2.181661565,-2.967059728,-2.530727415,-0.698131701,24
0,-0.436332313,1.221730476,-1.308996939,-0.698131701,24
1,-2.792526803,-1.919862177,-0.523598776,1.658062789,24
0,2.879793266,-1.134464014,-0.34906585,0,24
0,2.00712864,-1.832595715,-1.483529864,-1.047197551,24
1,3.054326191,-2.268928028,-0.959931089,0.087266463,24
0,1.832595715,2.617993878,-2.967059728,-2.443460953,24
0,-2.268928028,0.785398163,0.785398163,-2.35619449,24
0,-1.570796327,0.959931089,1.308996939,1.570796327,24
1,-2.792526803,-2.705260341,0,0.872664626,24
1,-0.261799388,0.698131701,-1.658062789,-1.396263402,24
0,1.308996939,2.879793266,-1.308996939,-1.221730476,24
0,0.959931089,-2.705260341,-2.530727415,-2.181661565,24
0,-0.872664626,0.34906585,-2.530727415,-1.832595715,24
1,-2.35619449,-2.094395102,1.832595715,2.35619449,24
0,-3.054326191,-1.483529864,1.658062789,2.530727415,24
0,2.00712864,2.879793266,0.174532925,1.396263402,24
0,0.436332313,0.872664626,-1.832595715,-1.658062789,24
0,-1.658062789,-0.261799388,-2.35619449,-2.00712864,24
1,-2.617993878,-2.530727415,-1.308996939,0.436332313,24
1,0,0.698131701,2.268928028,-1.396263402,24
0,1.396263402,-3.054326191,-2.879793266,-2.705260341,24
0,1.658062789,-3.141592654,-1.919862177,-0.261799388,24
0,2.00712864,-1.658062789,-0.174532925,0.785398163,24
1,-1.658062789,-1.483529864,2.00712864,-1.832595715,24
1,-2.00712864,1.047197551,1.308996939,-2.879793266,24
0,-0.174532925,0.872664626,-1.221730476,-0.785398163,24
1,0.174532925,0.34906585,0.523598776,1.134464014,24
0,-1.134464014,1.658062789,1.745329252,-1.570796327,24
0,-0.959931089,0.610865238,1.832595715,2.181661565,24
0,2.967059728,-0.698131701,0.959931089,1.658062789,24
0,1.047197551,1.658062789,-3.054326191,-2.705260341,24
0,0.34906585,2.094395102,-0.959931089,0.174532925,24
0,0.698131701,2.094395102,-2.530727415,-2.443460953,24
0,2.705260341,-2.268928028,-0.436332313,-0.261799388,24
0,-2.617993878,-1.658062789,1.832595715,2.35619449,24
0,0.872664626,0.959931089,3.054326191,-2.879793266,24
0,1.047197551,-2.617993878,-0.261799388,0.959931089,24
1,-1.658062789,-0.698131701,0.261799388,1.570796327,24
1,1.047197551,1.221730476,-0.610865238,0.436332313,24
0,-0.174532925,0.698131701,2.443460953,2.879793266,24
0,0.436332313,1.221730476,-2.443460953,-1.745329252,24
0,2.617993878,-0.698131701,-0.610865238,2.530727415,24
0,1.832595715,-2.530727415,-1.658062789,-0.785398163,24
0,2.181661565,-2.443460953,1.570796327,2.00712864,24
1,1.221730476,1.308996939,2.268928028,-2.00712864,24
0,0.436332313,1.745329252,2.530727415,-1.396263402,24
1,2.181661565,-2.443460953,-1.483529864,0.34906585,24
0,-2.705260341,-0.610865238,1.483529864,1.570796327,24
0,-2.879793266,-0.610865238,0.785398163,3.054326191,24
1,-1.745329252,-1.570796327,-1.134464014,0.436332313,24
1,2.967059728,-2.705260341,1.570796327,2.094395102,24
1,1.221730476,1.570796327,-3.054326191,-0.785398163,24
1,-2.00712864,-1.221730476,-0.261799388,2.094395102,24
1,-0.959931089,-0.872664626,0.436332313,2.967059728,24
1,-1.134464014,-0.523598776,2.792526803,-2.879793266,24
1,-2.00712864,-1.047197551,0.436332313,2.705260341,24
0,-0.261799388,0.174532925,1.919862177,2.00712864,24
1,-0.959931089,0.174532925,2.705260341,-2.00712864,24
0,-2.443460953,-1.832595715,-3.054326191,-2.792526803,24
0,-0.523598776,1.658062789,3.054326191,-2.35619449,24
0,2.268928028,-1.570796327,-1.047197551,0.523598776,24
0,-2.792526803,-1.658062789,1.396263402,1.919862177,24
0,-2.617993878,-2.443460953,-1.745329252,0.698131701,24
0,2.879793266,-0.436332313,0.34906585,1.396263402,24
0,-2.181661565,-0.872664626,1.047197551,1.221730476,24
1,-0.436332313,0.261799388,2.705260341,-1.570796327,24
1,-0.610865238,0.34906585,-2.00712864,-1.221730476,24
0,1.832595715,2.792526803,0,0.087266463,24
0,2.617993878,2.792526803,1.570796327,1.745329252,24
0,-0.872664626,-0.523598776,0.087266463,2.35619449,24
0,0.698131701,1.745329252,-2.443460953,-1.308996939,24
0,2.094395102,2.705260341,-1.047197551,1.483529864,24
0,-2.879793266,-1.745329252,0.523598776,1.308996939,24
0,2.705260341,-1.832595715,0.523598776,1.745329252,24
0,2.967059728,-2.530727415,-1.658062789,0.174532925,24
0,-2.181661565,-0.436332313,2.530727415,-3.141592654,24
1,-1.745329252,1.396263402,1.396263402,-1.919862177,24
0,-2.705260341,-1.570796327,-1.483529864,-1.047197551,24
1,1.658062789,1.919862177,-1.396263402,1.570796327,24
1,1.134464014,2.879793266,-1.658062789,0.785398163,24
0,-0.610865238,-0.174532925,2.443460953,2.617993878,24
1,-2.967059728,-2.181661565,-0.872664626,1.308996939,24
1,-2.443460953,-2.35619449,-0.872664626,-0.785398163,24
0,3.054326191,-2.792526803,0.698131701,0.872664626,24
0,2.967059728,-0.174532925,2.35619449,2.792526803,24
0,2.617993878,-2.879793266,-2.617993878,-2.35619449,24
1,1.919862177,2.443460953,-0.785398163,1.483529864,24
1,2.530727415,3.054326191,-1.483529864,0,24
1,-0.261799388,0.261799388,-2.443460953,-1.047197551,24
0,2.443460953,-1.047197551,-0.523598776,0.174532925,24
0,0.785398163,2.181661565,-0.34906585,-0.261799388,24
1,2.00712864,2.530727415,-1.745329252,0.523598776,24
0,0,0.698131701,-2.967059728,-2.00712864,24
1,-1.047197551,-0.785398163,-0.261799388,0.34906585,24
0,0.523598776,1.745329252,1.832595715,2.35619449,24
0,-2.967059728,-0.34906585,2.530727415,2.792526803,24
0,-2.530727415,0.261799388,2.00712864,2.879793266,24
1,2.967059728,3.054326191,-2.967059728,-2.35619449,24
0,2.268928028,2.967059728,-2.617993878,-2.35619449,24
0,-2.530727415,0.436332313,1.483529864,2.094395102,24
1,0.872664626,2.00712864,-0.436332313,0.610865238,24
1,-0.436332313,0.785398163,1.483529864,3.054326191,24
0,-2.879793266,-1.483529864,-1.396263402,-0.959931089,24
1,0.087266463,1.832595715,2.617993878,-1.832595715,24
1,0.698131701,2.268928028,-1.832595715,-0.785398163,24
0,-1.308996939,-0.698131701,0.087266463,0.436332313,24
0,-2.00712864,-1.745329252,0.698131701,2.00712864,24
1,1.658062789,1.745329252,-1.658062789,-0.174532925,24
1,-2.094395102,-1.832595715,2.268928028,3.054326191,24
0,0,2.00712864,2.443460953,-1.658062789,24
0,2.094395102,-1.483529864,1.396263402,1.832595715,24
0,1.745329252,-1.483529864,-1.396263402,1.658062789,24
1,0.698131701,1.919862177,-0.698131701,0.174532925,24
0,-2.00712864,0.174532925,0.872664626,1.396263402,24
1,-0.34906585,2.094395102,2.617993878,-0.523598776,24
1,0.959931089,1.308996939,-3.141592654,-1.221730476,24
0,2.094395102,-1.047197551,0.174532925,1.396263402,24
1,2.705260341,3.054326191,-0.436332313,2.268928028,24
0,-1.919862177,1.221730476,2.443460953,2.530727415,24
1,-1.570796327,-0.523598776,2.530727415,-1.745329252,24
0,0.087266463,1.832595715,-2.094395102,-1.570796327,24
1,-1.221730476,-1.134464014,1.570796327,2.35619449,24
0,2.443460953,-1.745329252,0.436332313,0.785398163,24
0,-2.617993878,-1.919862177,-1.221730476,-0.872664626,24
1,0.698131701,1.570796327,2.094395102,2.792526803,24
1,2.268928028,2.35619449,-1.658062789,-0.785398163,24
1,-1.134464014,-0.261799388,0.610865238,2.530727415,24
0,0.34906585,1.832595715,-0.698131701,-0.436332313,24
0,0.610865238,1.658062789,2.443460953,-2.617993878,24
1,0.087266463,1.396263402,-2.443460953,-1.221730476,24
0,0.436332313,1.047197551,2.443460953,2.617993878,24
0,2.443460953,-2.879793266,-1.221730476,0,24
0,-2.094395102,0.174532925,-2.617993878,-2.181661565,24
0,-3.054326191,-0.959931089,2.181661565,2.268928028,24
1,1.047197551,1.308996939,2.617993878,2.879793266,24
0,2.181661565,-1.308996939,1.570796327,1.919862177,24
1,-1.134464014,-0.523598776,2.792526803,-3.054326191,24
1,1.919862177,2.00712864,-2.094395102,-0.610865238,24
1,0.785398163,0.959931089,0.174532925,0.34906585,24
1,2.967059728,3.054326191,-0.610865238,0.436332313,24
1,0.261799388,0.34906585,2.443460953,-2.00712864,24
0,-3.141592654,-2.617993878,1.832595715,2.617993878,24
0,-1.134464014,-0.436332313,0.34906585,2.268928028,24
1,-2.35619449,-1.308996939,1.308996939,1.658062789,24
0,0.436332313,2.530727415,3.054326191,-2.530727415,24
1,1.483529864,-1.832595715,-1.745329252,1.396263402,24
0,0.523598776,-2.967059728,-1.658062789,-0.959931089,24
0,2.879793266,-0.34906585,0.610865238,1.047197551,24
1,1.308996939,1.483529864,-0.872664626,-0.436332313,24
0,0.523598776,0.959931089,1.221730476,3.054326191,24
1,-2.967059728,-1.832595715,-1.308996939,-0.436332313,24
1,2.00712864,-2.967059728,0.087266463,1.658062789,24
0,-0.959931089,-0.523598776,-2.00712864,-1.832595715,24
1,-1.047197551,0.959931089,-1.570796327,-1.134464014,24
0,2.705260341,3.054326191,0.34906585,2.181661565,24
1,-1.134464014,-0.959931089,-2.443460953,-1.483529864,24
0,-2.35619449,-1.396263402,-2.617993878,-2.443460953,24
0,0,1.047197551,2.268928028,2.443460953,24
0,-0.610865238,0,2.879793266,-1.658062789,24
0,-1.308996939,-0.261799388,-2.530727415,-1.745329252,24
0,-0.436332313,1.658062789,-1.570796327,-0.610865238,24
0,-0.34906585,1.221730476,2.617993878,-2.705260341,24
0,2.530727415,-2.443460953,-0.436332313,-0.261799388,24
0,-0.610865238,2.35619449,2.617993878,2.967059728,24
0,-2.879793266,-1.658062789,-0.34906585,0.872664626,24
0,1.221730476,3.054326191,-3.054326191,-2.443460953,24
0,2.967059728,-1.745329252,0,0.959931089,24
0,-1.658062789,-1.047197551,1.658062789,2.094395102,24
1,1.308996939,1.570796327,-2.792526803,-1.745329252,24
1,1.570796327,1.832595715,-1.047197551,-0.785398163,24
0,1.396263402,-2.35619449,-2.268928028,-1.134464014,24
1,3.054326191,-2.443460953,-0.872664626,1.832595715,25
1,-3.141592654,-2.792526803,0.261799388,2.879793266,25
0,-0.959931089,1.396263402,-2.00712864,-1.570796327,25
0,-3.141592654,-2.530727415,2.792526803,2.967059728,25
1,-2.35619449,-1.570796327,1.483529864,2.443460953,25
1,0.872664626,2.094395102,2.443460953,-1.308996939,25
1,-0.523598776,0.261799388,0.34906585,2.530727415,25
0,-1.308996939,1.832595715,-3.054326191,-2.181661565,25
0,1.396263402,1.919862177,0.436332313,0.523598776,25
1,-1.919862177,-1.658062789,2.617993878,2.792526803,25
0,-1.308996939,0.087266463,2.443460953,-2.879793266,25
1,1.745329252,1.832595715,-1.570796327,0.785398163,25
1,-3.054326191,-2.268928028,-0.436332313,1.483529864,25
1,-0.436332313,2.792526803,2.792526803,-1.221730476,25
0,2.00712864,-2.181661565,-1.919862177,-0.872664626,25
0,0.872664626,2.967059728,-1.308996939,0,25
0,-1.745329252,-0.261799388,1.570796327,2.181661565,25
1,-1.396263402,-1.134464014,-2.879793266,-1.658062789,25
1,-1.308996939,-1.047197551,2.617993878,3.054326191,25
1,2.879793266,3.054326191,0.34906585,1.658062789,25
1,-2.967059728,-2.617993878,0.34906585,1.745329252,25
0,-0.34906585,0.436332313,2.879793266,-2.443460953,25
0,0.872664626,-2.443460953,-1.919862177,-1.134464014,25
0,-0.698131701,0.872664626,1.396263402,-2.879793266,25
1,-1.483529864,-1.308996939,1.919862177,-2.181661565,25
1,-1.745329252,-1.570796327,2.705260341,-2.181661565,25
0,0.261799388,2.268928028,2.705260341,-2.705260341,25
0,-2.705260341,-1.570796327,0.785398163,1.134464014,25
0,2.00712864,2.530727415,-3.054326191,-2.705260341,25
1,-1.658062789,-1.134464014,3.054326191,-2.35619449,25
1,-3.054326191,-2.879793266,-1.832595715,-0.959931089,25
0,1.658062789,2.181661565,-0.698131701,-0.436332313,25
0,0.698131701,2.617993878,2.879793266,-0.959931089,25
1,-2.879793266,-2.268928028,-1.134464014,-0.261799388,25
1,-2.705260341,-2.35619449,0.610865238,2.094395102,25
1,-1.570796327,1.658062789,1.745329252,-1.570796327,25
1,1.570796327,2.617993878,-1.047197551,0.872664626,25
1,-2.181661565,-1.134464014,0.872664626,-2.967059728,25
1,-1.047197551,-0.174532925,1.919862177,-2.530727415,25
1,2.967059728,-2.094395102,-0.785398163,1.745329252,25
0,-2.617993878,-0.174532925,0.785398163,2.268928028,25
0,2.35619449,2.967059728,-3.054326191,-1.745329252,25
1,1.134464014,1.396263402,-0.610865238,0.261799388,25
0,-1.047197551,1.658062789,2.617993878,-2.879793266,25
1,-1.396263402,-1.134464014,-0.523598776,2.705260341,25
1,-1.832595715,-1.308996939,2.35619449,-2.967059728,25
0,-0.610865238,1.483529864,2.705260341,-3.141592654,25
1,-0.174532925,0,-3.141592654,-0.523598776,25
1,0.261799388,0.785398163,2.530727415,-2.35619449,25
0,0.872664626,2.181661565,-0.261799388,0.523598776,25
0,2.181661565,-2.879793266,-2.705260341,-1.047197551,25
1,1.832595715,1.919862177,-0.34906585,1.396263402,25
0,-2.879793266,-1.832595715,-0.959931089,-0.436332313,25
0,-1.134464014,0.34906585,-2.00712864,-1.832595715,25
0,2.35619449,-2.443460953,1.658062789,1.745329252,25
1,1.396263402,1.570796327,-1.396263402,-0.34906585,25
1,-0.872664626,-0.785398163,0.261799388,0.610865238,25
0,0.34906585,1.047197551,2.530727415,3.054326191,25
0,-0.959931089,1.396263402,-2.967059728,-2.181661565,25
1,0.959931089,1.919862177,-2.705260341,-0.436332313,25
0,-0.872664626,0.872664626,3.054326191,-3.054326191,25
1,2.879793266,-2.00712864,-1.658062789,0.959931089,25
0,-1.658062789,-0.959931089,-2.35619449,-2.094395102,25
1,2.617993878,-2.617993878,-1.396263402,0.785398163,25
0,3.054326191,-1.134464014,0.34906585,1.221730476,25
0,-0.436332313,1.221730476,-2.530727415,-2.268928028,25
0,-0.34906585,2.00712864,2.879793266,-2.617993878,25
0,1.832595715,-1.745329252,-1.658062789,-0.785398163,25
1,-1.832595715,-1.396263402,0.610865238,2.879793266,25
1,-2.35619449,-1.483529864,0.872664626,-2.530727415,25
1,0.698131701,-2.530727415,-2.530727415,0.523598776,25
1,-2.792526803,-1.483529864,0.785398163,-3.054326191,25
0,1.396263402,2.705260341,-0.698131701,0.436332313,25
1,-0.872664626,-0.785398163,0.261799388,0.698131701,25
1,-2.268928028,-2.181661565,0.174532925,0.436332313,25
0,1.658062789,2.792526803,0.698131701,0.872664626,25
0,2.35619449,-1.308996939,0.610865238,1.308996939,25
1,-2.094395102,-1.745329252,2.879793266,-2.967059728,25
1,-1.570796327,-0.436332313,0.959931089,3.054326191,25
0,-2.00712864,0.610865238,0.785398163,1.483529864,25
1,2.181661565,2.530727415,0.872664626,1.745329252,25
1,0.610865238,2.00712864,-3.054326191,-1.047197551,25
0,-1.396263402,0.872664626,2.705260341,-1.483529864,25
0,1.832595715,2.530727415,-0.959931089,-0.261799388,25
1,2.530727415,-1.745329252,-1.570796327,0.174532925,25
0,2.00712864,3.054326191,-2.967059728,-2.443460953,25
0,2.705260341,-1.308996939,0.610865238,0.959931089,25
0,0.523598776,1.308996939,-3.141592654,-2.879793266,25
1,1.570796327,1.658062789,-0.436332313,1.308996939,25
1,0.959931089,1.832595715,2.705260341,-2.35619449,25
0,0.34906585,2.792526803,-1.832595715,-0.261799388,25
1,2.879793266,-1.308996939,-0.261799388,2.00712864,25
0,-2.967059728,-0.436332313,2.094395102,2.530727415,25
1,2.705260341,2.879793266,0.698131701,1.396263402,25
0,2.00712864,-2.094395102,-1.221730476,1.134464014,25
1,-2.094395102,-1.745329252,-0.959931089,1.570796327,25
0,0,1.047197551,1.134464014,2.35619449,25
1,-0.261799388,0.34906585,0.610865238,2.705260341,25
0,-0.872664626,0.34906585,1.134464014,1.570796327,25
0,-1.396263402,0.087266463,2.792526803,-2.705260341,25
0,0.087266463,0.436332313,-3.054326191,-2.094395102,25
0,2.879793266,-2.530727415,-0.174532925,0.523598776,25
1,-2.879793266,-2.705260341,-1.134464014,-0.698131701,25
0,2.00712864,-2.181661565,-1.396263402,-0.610865238,25
1,-2.094395102,-1.134464014,-0.436332313,0.523598776,25
1,-0.261799388,2.792526803,2.879793266,-0.34906585,25
0,-1.308996939,-0.174532925,1.396263402,1.483529864,25
0,0.436332313,2.181661565,-2.00712864,-0.698131701,25
0,2.094395102,-3.054326191,0.523598776,1.047197551,25
0,0,2.792526803,-2.617993878,-2.181661565,25
1,-0.174532925,0.087266463,0.261799388,2.094395102,25
0,2.268928028,2.617993878,-1.658062789,-1.483529864,25
1,-0.959931089,-0.785398163,0.261799388,0.785398163,25
1,0.523598776,1.308996939,2.705260341,-1.832595715,25
1,2.00712864,2.792526803,-0.959931089,1.832595715,25
1,-0.436332313,0.436332313,0.785398163,2.00712864,25
0,1.308996939,-2.705260341,-0.610865238,0.872664626,25
1,2.530727415,-1.832595715,0,2.443460953,25
1,-0.785398163,-0.610865238,-2.181661565,-1.658062789,25
0,-0.785398163,1.047197551,2.617993878,-1.658062789,25
0,-1.570796327,0.261799388,-2.094395102,-1.919862177,25
0,0.872664626,-2.35619449,-0.34906585,0.174532925,25
0,0.610865238,2.00712864,-1.658062789,-0.872664626,25
1,1.832595715,2.35619449,2.617993878,-1.308996939,25
0,2.181661565,2.705260341,1.832595715,1.919862177,25
1,2.792526803,2.967059728,-1.047197551,0.174532925,25
1,0.698131701,1.396263402,-2.967059728,-1.745329252,25
0,0.698131701,1.919862177,2.094395102,2.443460953,25
1,1.658062789,2.792526803,3.054326191,-1.221730476,25
1,0.698131701,1.396263402,-2.792526803,-0.174532925,25
0,-1.919862177,0.523598776,1.658062789,2.443460953,25
1,2.617993878,-2.443460953,-0.872664626,2.00712864,25
1,-0.610865238,-0.174532925,-2.443460953,-1.134464014,25
0,2.967059728,-0.610865238,0.261799388,1.134464014,25
0,2.967059728,-1.396263402,-1.047197551,0,25
0,-0.436332313,0.959931089,-2.35619449,-1.658062789,25
1,-2.35619449,-1.658062789,1.221730476,-2.443460953,25
1,-1.308996939,0.610865238,1.134464014,-2.443460953,25
1,0.436332313,1.134464014,1.658062789,-1.745329252,25
